paese,isrc,uri,genres,danceability,energy,speechiness,acousticness,instrumentalness,valence,tempo
Regno_Unito,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Regno_Unito,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Regno_Unito,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Regno_Unito,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Regno_Unito,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Regno_Unito,USUM72212470,spotify:track:0mflMxspEfB0VbI1kyLiAv,['pov: indie'],0.664,0.5,0.0651,0.799,0,0.801,117.896
Regno_Unito,QZTB92360479,spotify:track:2uqYupMHANxnwgeiXTZXzd,[],0.756,0.672,0.0522,0.464,3.37e-06,0.739,114.935
Regno_Unito,USWB12302315,spotify:track:17phhZDn6oGtzMe56NuWvj,[],0.561,0.604,0.0337,0.199,1.9e-05,0.242,159.92
Regno_Unito,USUG12401028,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,['pop'],0.504,0.386,0.0308,0.502,1.53e-05,0.281,192.004
Regno_Unito,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Regno_Unito,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Regno_Unito,GBARL2400510,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,['singer-songwriter pop'],0.635,0.601,0.0295,0.246,0,0.332,123.994
Regno_Unito,USUM72401990,spotify:track:6fPan2saHdFaIHuTSatORv,"['art pop', 'pop']",0.467,0.392,0.0908,0.2,0.0174,0.313,145.104
Regno_Unito,USUM72401992,spotify:track:6TGd66r0nlPaYm3KIoI7ET,"['art pop', 'pop']",0.407,0.192,0.0368,0.637,3.33e-06,0.159,128.173
Regno_Unito,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Regno_Unito,USUG12401040,spotify:track:4q5YezDOIPcoLr8R81x9qy,['pop'],0.701,0.751,0.0502,0.123,0,0.22,129.994
Regno_Unito,QM24S2400638,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,['singer-songwriter pop'],0.646,0.668,0.0282,0.491,0,0.64,90.969
Regno_Unito,USUM72401989,spotify:track:1LLUoftvmTjVNBHZoQyveF,"['art pop', 'pop']",0.857,0.386,0.168,0.243,0.0931,0.661,125.017
Regno_Unito,QZHN42456477,spotify:track:17MhO4CkAL6qWy6jxO9B6a,[],0.913,0.483,0.25,0.204,0,0.809,140.879
Repubblica_Dominicana,QZK6J2468536,spotify:track:4NBs4lK7FZwYTxLFGH54Qx,[],0.557,0.626,0.264,0.242,1.38e-05,0.185,134.427
Repubblica_Dominicana,QZHNA2429530,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,['dembow dominicano'],0.845,0.583,0.287,0.00204,0.000459,0.903,145.078
Repubblica_Dominicana,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Repubblica_Dominicana,TCAIA2470789,spotify:track:79OU5n2Y8jMcWgYZJ2DhAd,['dembow dominicano'],0.782,0.84,0.0598,0.271,0.00212,0.606,104.973
Repubblica_Dominicana,PYC842300573,spotify:track:2lcRmD1OrJq7PKidfQNb1S,[],0.914,0.601,0.163,0.0888,4.62e-06,0.648,96.041
Repubblica_Dominicana,USWL12400891,spotify:track:43PiEypaceH339CSNiggyj,"['reggaeton flow', 'trap latino', 'urbano latino']",0.703,0.617,0.151,0.215,6.11e-06,0.486,173.97
Repubblica_Dominicana,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Repubblica_Dominicana,QZW9L2380744,spotify:track:4JfRDEkkMYiLp76wepG9Vw,['dembow dominicano'],0.87,0.506,0.498,0.0367,2.14e-05,0.705,129.637
Repubblica_Dominicana,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Repubblica_Dominicana,QZFZ32495806,spotify:track:173Nv2ynszhKfmKwHef0Eo,['dembow dominicano'],0.61,0.855,0.464,0.0758,0.176,0.813,201.79
Repubblica_Dominicana,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Repubblica_Dominicana,QMFME2364196,spotify:track:39L3LdlHS3gqB62HPWaJRg,"['reggaeton', 'trap latino', 'urbano latino']",0.914,0.698,0.115,0.32,8.76e-06,0.757,99.011
Repubblica_Dominicana,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Repubblica_Dominicana,TCAHN2378283,spotify:track:4iXYOa1juyX4ovosDzNSMv,['dembow dominicano'],0.675,0.675,0.25,0.292,0,0.816,99.964
Repubblica_Dominicana,TCAHF2332458,spotify:track:7axxLnHLlcHeXkc4Si82zN,['dembow dominicano'],0.55,0.615,0.625,0.334,0,0.634,90.649
Repubblica_Dominicana,QZ5AB2478781,spotify:track:6EKQWjiQPniG7zwJ9Hhc4y,['dembow dominicano'],0.612,0.909,0.724,0.313,0.000442,0.736,186.676
Repubblica_Dominicana,USA2P2411118,spotify:track:02AZnoKXGEeOrTI9xrtOsg,[],0.849,0.748,0.175,0.409,0,0.371,102.103
Repubblica_Dominicana,QZWA32200398,spotify:track:1txhQHV26PyOJJarkYtkOn,"['trap latino', 'urbano latino']",0.535,0.603,0.0668,0.294,0,0.428,89.724
Repubblica_Dominicana,TCAHS2326429,spotify:track:1ao3LOVRfwArGbtSo76W2W,['dembow dominicano'],0.6,0.883,0.497,0.179,3.58e-05,0.966,191.409
Repubblica_Dominicana,QMFME2364182,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,"['reggaeton', 'trap latino', 'urbano latino']",0.787,0.621,0.068,0.15,0.000402,0.13,139.056
Repubblica_Dominicana,QM6MZ2415649,spotify:track:1bIpH9PBr9OBI3Ek6RtuNl,"['dembow', 'rap dominicano']",0.795,0.86,0.129,0.0143,0.00197,0.915,115.982
Repubblica_Dominicana,QZ5FN2482796,spotify:track:1JnRfqRvQN2sjQJlINz6cl,['dembow dominicano'],0.806,0.609,0.541,0.401,0,0.874,95.976
Repubblica_Dominicana,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Repubblica_Dominicana,QZS7J2392259,spotify:track:7f0S484NNC0QAdM7HwRGBX,['dembow dominicano'],0.836,0.861,0.456,0.179,0.000179,0.963,125.144
Repubblica_Dominicana,USUG12305257,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.841,0.738,0.307,0.52,0,0.484,169.918
Romania,ROGRA2400294,spotify:track:5jDcoEETEDGuFlKhPm6eIq,[],0.736,0.796,0.0432,0.281,0,0.75,149.971
Romania,ROGRA2400303,spotify:track:1lb1SBZXMocgE9O93dfxRr,['manele'],0.861,0.746,0.288,0.051,1.26e-06,0.755,153.883
Romania,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Romania,ROGRA2400312,spotify:track:6tKtgq2kwf8Oci8laaQxY7,['romanian trap'],0.662,0.556,0.0885,0.0431,0,0.228,79.783
Romania,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Romania,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Romania,ROGRA2400297,spotify:track:4EBATplQoU295eNOeONlAP,['manele'],0.8,0.657,0.0563,0.0392,0,0.518,105.959
Romania,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Romania,ROGRA2400199,spotify:track:3NlplVGSFT0fwcEhk6FJ3Z,['romanian pop'],0.75,0.937,0.0457,0.0953,0,0.875,126.068
Romania,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Romania,USSM12305010,spotify:track:42VsgItocQwOQC3XWZ8JNA,"['rap', 'slap house']",0.569,0.882,0.06,0.0316,0,0.201,148.038
Romania,ROGRA2400124,spotify:track:1XnSv4BUz58CBzioQap0V1,['manele'],0.897,0.881,0.066,0.148,4.8e-06,0.941,139.017
Romania,ROGRA2400299,spotify:track:0RgvTGup9GpTFJq897mdYo,['manele'],0.79,0.888,0.127,0.153,4.83e-06,0.741,130.982
Romania,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Romania,DGA072383922,spotify:track:1CbI1EWcf3KFg4QJsKa3aT,['manele'],0.772,0.787,0.097,0.116,0.00123,0.736,173.993
Romania,ROGRA2300517,spotify:track:03Lzl2Twhog0E0JKj4f1zE,['manele'],0.925,0.716,0.0969,0.137,3.29e-06,0.492,95.051
Romania,DGA0L2318690,spotify:track:7MMsotK7YIHmWfgmKdcivz,['manele'],0.721,0.927,0.0599,0.106,0.0192,0.97,161.993
Romania,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Romania,ROGRA2400304,spotify:track:2LwLdMMTnZgDggYoUxXn8d,['manele'],0.695,0.942,0.0759,0.136,1.83e-06,0.915,170.054
Romania,FRX762455279,spotify:track:1BbXHat6Zlcg4bpFL2qEBE,['romanian trap'],0.765,0.762,0.387,0.0748,0,0.894,88.854
Romania,ROGRA2300330,spotify:track:2vypqMNbxNn7jVrscNxrFZ,['romanian trap'],0.88,0.606,0.0772,0.218,0.17,0.0758,116.06
Romania,ROGRA2300226,spotify:track:5kR18jBm2HQaavnVSVg3a8,['manele'],0.671,0.803,0.133,0.0756,0,0.403,179.902
Romania,DGA072367153,spotify:track:7dpjndI7KXtTVAERTplKMw,['manele'],0.757,0.603,0.0711,0.656,0,0.661,99.992
Romania,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Romania,ROGRA2300147,spotify:track:65uHYuqIZqueZNG6DbpSJi,['manele'],0.752,0.88,0.248,0.0667,9.34e-05,0.854,160.046
Singapore,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Singapore,USA2P2413259,spotify:track:1aKvZDoLGkNMxoRYgkckZG,['5th gen k-pop'],0.797,0.668,0.0687,0.257,0,0.69,131.067
Singapore,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Singapore,USUG12401028,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,['pop'],0.504,0.386,0.0308,0.502,1.53e-05,0.281,192.004
Singapore,USUM72317276,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,['pop'],0.645,0.646,0.0427,0.0615,3.04e-05,0.295,115.842
Singapore,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Singapore,USUG11901472,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,['pop'],0.552,0.702,0.157,0.117,2.06e-05,0.564,169.994
Singapore,USA2P2421932,spotify:track:1SS0WlKhJewviwEDZ6dWj0,"['k-pop', 'korean r&b']",0.875,0.782,0.078,0.151,0,0.906,108.038
Singapore,GBKPL2205058,spotify:track:3qhlB30KknSejmIvZZLjOD,"['pov: indie', 'psychedelic pop']",0.689,0.454,0.0584,0.0351,0.00259,0.912,159.982
Singapore,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Singapore,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Singapore,USRC12400216,spotify:track:1bjeWoagtHmUKputLVyDxQ,"['pop', 'r&b', 'rap']",0.411,0.619,0.0368,0.62,0,0.337,177.937
Singapore,KRA302400090,spotify:track:351KkakA2YtGEXqSEIIasy,['k-pop girl group'],0.744,0.747,0.0824,0.00691,2.03e-06,0.368,120.077
Singapore,USUG12401040,spotify:track:4q5YezDOIPcoLr8R81x9qy,['pop'],0.701,0.751,0.0502,0.123,0,0.22,129.994
Singapore,USA2P2330093,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,['k-pop'],0.79,0.831,0.044,0.312,0,0.872,124.987
Singapore,KRA402400016,spotify:track:1njlnn8ZKHI77Pe9szIONR,['5th gen k-pop'],0.774,0.728,0.169,0.113,0,0.461,140.041
Singapore,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Singapore,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Singapore,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Singapore,GBARL2202513,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,['singer-songwriter pop'],0.614,0.493,0.0314,0.0676,0,0.176,94.784
Singapore,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Singapore,USUG12303881,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.264,0.64,0.0442,0.0393,2.31e-06,0.19,84.828
Singapore,USUG12401036,spotify:track:0W0iAC1VGlB82PI6elxFYf,['pop'],0.626,0.428,0.0261,0.607,0,0.487,94.95
Singapore,USUG12401031,spotify:track:2F3N9tdombb64aW6VtZOdo,['pop'],0.541,0.366,0.0748,0.56,1e-06,0.168,159.707
Singapore,MYLO32310010,spotify:track:6GyUt7yJ0sOktc5HjvVnFh,['malaysian mandopop'],0.415,0.381,0.0516,0.859,0,0.241,116.053
Slovacchia,DEE862400427,spotify:track:48lxT5qJF0yYyf2z4wB4xW,[],0.788,0.936,0.301,0.0229,1.3e-06,0.844,151.019
Slovacchia,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Slovacchia,QZZ662431944,spotify:track:3BQqSkF8Raj9lEzJdscmmu,"['czsk hip hop', 'slovak hip hop']",0.733,0.867,0.138,0.0415,2.96e-06,0.24,160.073
Slovacchia,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Slovacchia,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Slovacchia,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Slovacchia,AUMEV2435468,spotify:track:1aHy1ipWQRNauI0ee9uYfi,[],0.871,0.158,0.102,0.648,0.0363,0.46,126.078
Slovacchia,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Slovacchia,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Slovacchia,USRE12400063,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"['alternative metal', 'nu metal', 'rap metal', 'rock']",0.68,0.721,0.188,0.123,0,0.244,125.963
Slovacchia,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Slovacchia,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Slovacchia,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Slovacchia,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Slovacchia,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Slovacchia,USSM12305010,spotify:track:42VsgItocQwOQC3XWZ8JNA,"['rap', 'slap house']",0.569,0.882,0.06,0.0316,0,0.201,148.038
Slovacchia,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Slovacchia,QZN882345558,spotify:track:4WXX611x1aCtwcqVJgA3xb,"['czsk hip hop', 'slovak hip hop']",0.762,0.805,0.386,0.237,0,0.271,124.977
Slovacchia,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Slovacchia,FR9W12347222,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,['pop dance'],0.611,0.757,0.03,0.00257,0,0.279,126.963
Slovacchia,GBCEN2300147,spotify:track:59NraMJsLaMCVtwXTSia8i,['hypertechno'],0.638,0.717,0.0375,0.001,1.79e-06,0.422,141.904
Slovacchia,USWB12302315,spotify:track:17phhZDn6oGtzMe56NuWvj,[],0.561,0.604,0.0337,0.199,1.9e-05,0.242,159.92
Slovacchia,USUM72401990,spotify:track:6fPan2saHdFaIHuTSatORv,"['art pop', 'pop']",0.467,0.392,0.0908,0.2,0.0174,0.313,145.104
Slovacchia,USUM72401992,spotify:track:6TGd66r0nlPaYm3KIoI7ET,"['art pop', 'pop']",0.407,0.192,0.0368,0.637,3.33e-06,0.159,128.173
Slovacchia,GBARL2301712,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",0.673,0.95,0.0488,0.0229,0.0823,0.563,150.019
Spagna,QM4TX2482887,spotify:track:3ng8tfwvzR4BBwa9yaMms6,"['trap latino', 'urbano espanol', 'urbano latino']",0.6,0.939,0.046,0.114,0,0.709,95.027
Spagna,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Spagna,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Spagna,QZWGJ2400057,spotify:track:62k8iliO7KTiYp7LWGPa5p,['urbano latino'],0.813,0.552,0.0769,0.0702,0.000195,0.773,146.953
Spagna,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Spagna,BK4DA2406436,spotify:track:2bipvepI8ridFvIAImR5Xf,['drill espanol'],0.669,0.847,0.0562,0.297,0,0.625,127.904
Spagna,QM4TX2482879,spotify:track:68qjM8nSoUj8YQOJuu6hZ8,"['trap latino', 'urbano espanol', 'urbano latino']",0.549,0.707,0.151,0.424,0,0.549,131.887
Spagna,QM6MZ2440135,spotify:track:1S3SAFqLBWk3HaR5UyXp43,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",0.88,0.766,0.0505,0.0881,1.79e-05,0.594,96.037
Spagna,QM4TX2442925,spotify:track:6RqD0fpAaKEZvQd0QrTj7j,"['drill espanol', 'urbano espanol']",0.757,0.768,0.0379,0.345,0.000406,0.384,100.056
Spagna,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Spagna,USWL12400891,spotify:track:43PiEypaceH339CSNiggyj,"['reggaeton flow', 'trap latino', 'urbano latino']",0.703,0.617,0.151,0.215,6.11e-06,0.486,173.97
Spagna,USSD12400151,spotify:track:6jsX9MWN6QAchvWZvZKmdR,"['flamenco urbano', 'urbano espanol']",0.445,0.769,0.0476,0.0557,0,0.899,126.583
Spagna,QZWA32200524,spotify:track:5tikPg9QkVfGtstjTUb5dB,"['trap latino', 'urbano latino']",0.576,0.663,0.0818,0.632,3.35e-05,0.422,105.022
Spagna,USWL12400690,spotify:track:0QoaFLmBJyuVuzOIGy6iCS,[],0.827,0.677,0.072,0.0529,0,0.599,91.985
Spagna,USWL12302952,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,"['reggaeton', 'trap latino', 'urbano latino']",0.8,0.738,0.0691,0.372,0.00877,0.267,103.008
Spagna,USLD91757183,spotify:track:4mnpgUTLYMs3XFpqTWxVyA,"['trap chileno', 'urbano chileno', 'urbano latino']",0.77,0.712,0.112,0.0405,0.0846,0.519,104.937
Spagna,BK4DA2403089,spotify:track:33VIvWmmCUgix6Htm1WdOJ,['urbano espanol'],0.785,0.897,0.0332,0.14,0,0.954,121.982
Spagna,USSD12300556,spotify:track:1mAUVEQWn2PRxWnRhQreBo,"['trap latino', 'urbano latino']",0.768,0.659,0.0618,0.0846,0.012,0.63,125.982
Spagna,UYB282476005,spotify:track:1O1VvCshhDw3XIOOcfLziL,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",0.642,0.388,0.476,0.47,0,0.25,81.231
Spagna,ESUM72400225,spotify:track:6xqQDwzjswlToEEHgvA3KM,['spanish pop'],0.697,0.74,0.0397,0.0132,0.000155,0.331,131.938
Spagna,TCAIA2470789,spotify:track:79OU5n2Y8jMcWgYZJ2DhAd,['dembow dominicano'],0.782,0.84,0.0598,0.271,0.00212,0.606,104.973
Spagna,QZWA32200162,spotify:track:7y8wfdPTJT94sIs6LnGDJC,"['trap latino', 'urbano latino']",0.677,0.719,0.145,0.299,0,0.558,97.948
Spagna,QZDYA1800087,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.835,0.679,0.0364,0.583,1.98e-06,0.85,124.98
Spagna,QMFME2394856,spotify:track:4IJWhehNLXru5WfS71EWSx,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",0.725,0.671,0.0557,0.0661,9.08e-05,0.353,96.974
Spagna,USWL12400679,spotify:track:2vh03XeMmNRwxiAztk01Pe,"['colombian pop', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.832,0.871,0.0527,0.201,0,0.743,106.993
Stati_Uniti,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Stati_Uniti,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Stati_Uniti,USUM72404990,spotify:track:7221xIgOnuakPdLqT0F3nP,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.638,0.855,0.0264,0.00757,0,0.731,127.986
Stati_Uniti,USUYG1541249,spotify:track:2FQrifJ1N335Ljm3TjTVVf,['pop rap'],0.722,0.709,0.0273,0.0633,0,0.604,81.012
Stati_Uniti,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Stati_Uniti,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Stati_Uniti,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Stati_Uniti,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Stati_Uniti,USSM12402041,spotify:track:2tudvzsrR56uom6smgOcSf,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.814,0.676,0.231,0.00709,1.28e-05,0.312,162.012
Stati_Uniti,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Stati_Uniti,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Stati_Uniti,USUG12402839,spotify:track:77DRzu7ERs0TX3roZcre7Q,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.831,0.643,0.11,0.046,0,0.142,139.948
Stati_Uniti,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Stati_Uniti,USUG12401028,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,['pop'],0.504,0.386,0.0308,0.502,1.53e-05,0.281,192.004
Stati_Uniti,USUM72401992,spotify:track:6TGd66r0nlPaYm3KIoI7ET,"['art pop', 'pop']",0.407,0.192,0.0368,0.637,3.33e-06,0.159,128.173
Stati_Uniti,USUM72401990,spotify:track:6fPan2saHdFaIHuTSatORv,"['art pop', 'pop']",0.467,0.392,0.0908,0.2,0.0174,0.313,145.104
Stati_Uniti,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
